YEAR,DATE,TOPIC,NAME,MOE,SUBPOP,SUBPOPID,CHOICE,PARTY,VALUE,OBS,STATE
2012,2012-10-31,2012-president,2012 Georgia President: Romney vs. Obama,2.7,Likely Voters,1,Obama,Dem,46.0,1316,GA
2012,2012-10-31,2012-president,2012 Georgia President: Romney vs. Obama,2.7,Likely Voters,1,Undecided,,1.0,1316,GA
2012,2012-10-31,2012-president,2012 Georgia President: Romney vs. Obama,2.7,Likely Voters,1,Other,,1.0,1316,GA
2012,2012-10-28,2012-president,2012 Georgia President: Romney vs. Obama,4.2,Likely Voters,1,Romney,Rep,52.0,574,GA
2012,2012-10-28,2012-president,2012 Georgia President: Romney vs. Obama,4.2,Likely Voters,1,Obama,Dem,44.0,574,GA
2012,2012-10-28,2012-president,2012 Georgia President: Romney vs. Obama,4.2,Likely Voters,1,Undecided,,2.0,574,GA
2012,2012-10-28,2012-president,2012 Georgia President: Romney vs. Obama,4.2,Likely Voters,1,Other,,2.0,574,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,3.0,776,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,776,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,52.0,776,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,44.0,776,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Undecided,,5.0,706,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Obama,Dem,43.0,706,GA
2012,2012-10-11,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Romney,Rep,51.0,706,GA
2012,2012-09-14,2012-president,2012 Georgia President: Romney vs. Obama,,Likely Voters,1,Other,,2.0,1020,GA
2012,2012-09-14,2012-president,2012 Georgia President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,51.0,1020,GA
2012,2012-09-14,2012-president,2012 Georgia President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,44.0,1020,GA
2012,2012-09-14,2012-president,2012 Georgia President: Romney vs. Obama,,Likely Voters,1,Undecided,,3.0,1020,GA
2012,2012-09-18,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,7.0,483,GA
2012,2012-09-18,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Other,,2.0,483,GA
2012,2012-09-18,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,56.0,483,GA
2012,2012-09-18,2012-president,2012 Georgia President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,35.0,483,GA
2012,2012-08-18,2012-president,2012 Georgia President: Romney vs. Obama,2.9,Likely Voters,1,Romney,Rep,49.0,1158,GA
2012,2012-08-18,2012-president,2012 Georgia President: Romney vs. Obama,2.9,Likely Voters,1,Obama,Dem,46.0,1158,GA
2012,2012-08-18,2012-president,2012 Georgia President: Romney vs. Obama,2.9,Likely Voters,1,Undecided,,4.0,1158,GA
2012,2012-08-18,2012-president,2012 Georgia President: Romney vs. Obama,2.9,Likely Voters,1,Other,,1.0,1158,GA
2012,2012-05-22,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Romney,Rep,52.0,438,GA
2012,2012-05-22,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Undecided,,8.0,438,GA
2012,2012-05-22,2012-president,2012 Georgia President: Romney vs. Obama,5.0,Likely Voters,1,Obama,Dem,40.0,438,GA
2012,2012-05-10,2012-president,2012 Georgia President: Romney vs. Obama,4.0,Registered Voters,1,Romney,Rep,51.0,600,GA
2012,2012-05-10,2012-president,2012 Georgia President: Romney vs. Obama,4.0,Registered Voters,1,Obama,Dem,40.0,600,GA
2012,2012-11-03,2012-president,2012 Connecticut President: Romney vs. Obama,,Likely Voters,1,Undecided,,5.0,895,CT
2012,2012-11-03,2012-president,2012 Connecticut President: Romney vs. Obama,,Likely Voters,1,Other,,2.0,895,CT
2012,2012-11-03,2012-president,2012 Connecticut President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,39.0,895,CT
2012,2012-11-03,2012-president,2012 Connecticut President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,54.0,895,CT
2012,2012-11-03,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,Murphy,Dem,46.0,859,CT
2012,2012-11-03,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,Undecided,,10.0,859,CT
2012,2012-11-03,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,McMahon,Rep,44.0,859,CT
2012,2012-11-02,2012-president,2012 Connecticut President: Romney vs. Obama,2.8,Likely Voters,1,Undecided,,3.0,1220,CT
2012,2012-11-02,2012-president,2012 Connecticut President: Romney vs. Obama,2.8,Likely Voters,1,Obama,Dem,55.0,1220,CT
2012,2012-11-02,2012-president,2012 Connecticut President: Romney vs. Obama,2.8,Likely Voters,1,Romney,Rep,42.0,1220,CT
2012,2012-11-02,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.8,Likely Voters,1,McMahon,Rep,43.0,1220,CT
2012,2012-11-02,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.8,Likely Voters,1,Murphy,Dem,52.0,1220,CT
2012,2012-11-02,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.8,Likely Voters,1,Undecided,,4.0,1220,CT
2012,2012-11-02,obama-job-approval,Connecticut: Obama Job Approval,2.8,Likely Voters,1,Approve,,51.0,1220,CT
2012,2012-11-02,obama-job-approval,Connecticut: Obama Job Approval,2.8,Likely Voters,1,Disapprove,,42.0,1220,CT
2012,2012-11-02,obama-job-approval,Connecticut: Obama Job Approval,2.8,Likely Voters,1,Undecided,,7.0,1220,CT
2012,2012-10-17,2012-president,2012 Connecticut President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,42.0,625,CT
2012,2012-10-17,2012-president,2012 Connecticut President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,49.0,625,CT
2012,2012-10-17,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.0,Likely Voters,1,Murphy,Dem,44.0,625,CT
2012,2012-10-17,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.0,Likely Voters,1,McMahon,Rep,44.0,625,CT
2012,2012-10-22,2012-president,2012 Connecticut President: Romney vs. Obama,2.6,Likely Voters,1,Romney,Rep,41.0,1412,CT
2012,2012-10-22,2012-president,2012 Connecticut President: Romney vs. Obama,2.6,Likely Voters,1,Undecided,,4.0,1412,CT
2012,2012-10-22,2012-president,2012 Connecticut President: Romney vs. Obama,2.6,Likely Voters,1,Obama,Dem,55.0,1412,CT
2012,2012-10-22,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.6,Likely Voters,1,Undecided,,7.0,1412,CT
2012,2012-10-22,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.6,Likely Voters,1,Murphy,Dem,49.0,1412,CT
2012,2012-10-22,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.6,Likely Voters,1,Other,,1.0,1412,CT
2012,2012-10-22,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,2.6,Likely Voters,1,McMahon,Rep,43.0,1412,CT
2012,2012-10-22,obama-job-approval,Connecticut: Obama Job Approval,2.6,Likely Voters,1,Approve,,56.0,1412,CT
2012,2012-10-22,obama-job-approval,Connecticut: Obama Job Approval,2.6,Likely Voters,1,Disapprove,,42.0,1412,CT
2012,2012-10-22,obama-job-approval,Connecticut: Obama Job Approval,2.6,Likely Voters,1,Undecided,,2.0,1412,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,2.0,500,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,500,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,45.0,500,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,52.0,500,CT
2012,2012-10-21,obama-job-approval,Connecticut: Obama Job Approval,4.5,Likely Voters,1,Disapprove,,45.0,500,CT
2012,2012-10-21,obama-job-approval,Connecticut: Obama Job Approval,4.5,Likely Voters,1,Approve,,55.0,500,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Romney,Rep,40.0,575,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Obama,Dem,53.0,575,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Undecided,,4.0,575,CT
2012,2012-10-21,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Other,,3.0,575,CT
2012,2012-10-21,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,Other,,4.0,575,CT
2012,2012-10-21,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,McMahon,Rep,43.0,575,CT
2012,2012-10-21,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,Undecided,,6.0,575,CT
2012,2012-10-21,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,Murphy,Dem,47.0,575,CT
2012,2012-10-16,2012-president,2012 Connecticut President: Romney vs. Obama,3.1,Likely Voters,1,Undecided,,4.0,1015,CT
2012,2012-10-16,2012-president,2012 Connecticut President: Romney vs. Obama,3.1,Likely Voters,1,Obama,Dem,53.0,1015,CT
2012,2012-10-16,2012-president,2012 Connecticut President: Romney vs. Obama,3.1,Likely Voters,1,Romney,Rep,44.0,1015,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,3.1,Likely Voters,1,Murphy,Dem,48.0,1015,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,3.1,Likely Voters,1,Undecided,,8.0,1015,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,3.1,Likely Voters,1,McMahon,Rep,44.0,1015,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.0,Likely Voters,1,Murphy,Dem,44.0,574,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.0,Likely Voters,1,Undecided,,17.0,574,CT
2012,2012-10-16,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.0,Likely Voters,1,McMahon,Rep,38.0,574,CT
2012,2012-10-16,2012-president,2012 Connecticut President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,37.0,574,CT
2012,2012-10-16,2012-president,2012 Connecticut President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,51.0,574,CT
2012,2012-10-14,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Undecided,,7.0,552,CT
2012,2012-10-14,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Obama,Dem,53.0,552,CT
2012,2012-10-14,2012-president,2012 Connecticut President: Romney vs. Obama,4.2,Likely Voters,1,Romney,Rep,38.0,552,CT
2012,2012-10-14,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,McMahon,Rep,44.0,552,CT
2012,2012-10-14,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,Murphy,Dem,46.0,552,CT
2012,2012-10-14,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,4.2,Likely Voters,1,Undecided,,8.0,552,CT
2012,2012-10-11,2012-president,2012 Connecticut President: Romney vs. Obama,5.5,Likely Voters,1,Romney,Rep,39.0,434,CT
2012,2012-10-11,2012-president,2012 Connecticut President: Romney vs. Obama,5.5,Likely Voters,1,Obama,Dem,53.0,434,CT
2012,2012-10-11,2012-president,2012 Connecticut President: Romney vs. Obama,5.5,Likely Voters,1,Undecided,,5.0,434,CT
2012,2012-10-11,2012-president,2012 Connecticut President: Romney vs. Obama,5.5,Likely Voters,1,Other,,3.0,434,CT
2012,2012-10-11,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,Murphy,Dem,42.0,407,CT
2012,2012-10-11,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,Undecided,,18.0,407,CT
2012,2012-10-11,2012-senate,2012 Connecticut Senate: McMahon vs. Murphy,,Likely Voters,1,McMahon,Rep,40.0,407,CT
2012,2012-11-03,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Undecided,,2.0,1575,CA
2012,2012-11-03,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Other,,3.0,1575,CA
2012,2012-11-03,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,40.0,1575,CA
2012,2012-11-03,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,55.0,1575,CA
2012,2012-11-03,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Undecided,,5.0,1575,CA
2012,2012-11-03,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Emken,Rep,39.0,1575,CA
2012,2012-11-03,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Feinstein,Dem,56.0,1575,CA
2012,2012-10-30,2012-senate,2012 California Senate: Emken vs. Feinstein,2.6,Likely Voters,1,Undecided,,13.0,1566,CA
2012,2012-10-30,2012-senate,2012 California Senate: Emken vs. Feinstein,2.6,Likely Voters,1,Emken,Rep,33.0,1566,CA
2012,2012-10-30,2012-senate,2012 California Senate: Emken vs. Feinstein,2.6,Likely Voters,1,Feinstein,Dem,54.0,1566,CA
2012,2012-10-30,2012-president,2012 California President: Romney vs. Obama,2.6,Likely Voters,1,Other,,2.0,1566,CA
2012,2012-10-30,2012-president,2012 California President: Romney vs. Obama,2.6,Likely Voters,1,Romney,Rep,39.0,1566,CA
2012,2012-10-30,2012-president,2012 California President: Romney vs. Obama,2.6,Likely Voters,1,Obama,Dem,54.0,1566,CA
2012,2012-10-30,2012-president,2012 California President: Romney vs. Obama,2.6,Likely Voters,1,Undecided,,5.0,1566,CA
2012,2012-10-28,2012-president,2012 California President: Romney vs. Obama,3.0,Likely Voters,1,Other,,4.0,2115,CA
2012,2012-10-28,2012-president,2012 California President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,33.0,2115,CA
2012,2012-10-28,2012-president,2012 California President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,56.0,2115,CA
2012,2012-10-28,2012-president,2012 California President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,7.0,2115,CA
2012,2012-10-28,2012-senate,2012 California Senate: Emken vs. Feinstein,3.0,Likely Voters,1,Undecided,,17.0,2115,CA
2012,2012-10-28,2012-senate,2012 California Senate: Emken vs. Feinstein,3.0,Likely Voters,1,Emken,Rep,32.0,2115,CA
2012,2012-10-28,2012-senate,2012 California Senate: Emken vs. Feinstein,3.0,Likely Voters,1,Feinstein,Dem,51.0,2115,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,4.0,993,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,4.0,Likely Voters,1,Other,,2.0,993,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,41.0,993,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,53.0,993,CA
2012,2012-10-21,obama-job-approval,California: Obama Job Approval,3.2,Adults,1,Approve,,63.0,2006,CA
2012,2012-10-21,obama-job-approval,California: Obama Job Approval,3.2,Adults,1,Disapprove,,35.0,2006,CA
2012,2012-10-21,obama-job-approval,California: Obama Job Approval,3.2,Adults,1,Undecided,,2.0,2006,CA
2012,2012-10-21,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Undecided,,5.0,1440,CA
2012,2012-10-21,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Feinstein,Dem,55.0,1440,CA
2012,2012-10-21,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Other,,1.0,1440,CA
2012,2012-10-21,2012-senate,2012 California Senate: Emken vs. Feinstein,,Likely Voters,1,Emken,Rep,38.0,1440,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,,Likely Voters,1,Undecided,,2.0,1440,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,55.0,1440,CA
2012,2012-10-21,2012-president,2012 California President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,39.0,1440,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Other,,1.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Johnson,,2.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Undecided,,4.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Romney,Rep,38.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Obama,Dem,53.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Would not vote,,1.0,508,CA
2012,2012-10-15,2012-president,2012 California President: Romney vs. Obama,5.1,Likely Voters,1,Stein,,1.0,508,CA
2012,2012-10-15,2012-senate,2012 California Senate: Emken vs. Feinstein,5.1,Likely Voters,1,Would not vote,,1.0,508,CA
2012,2012-10-15,2012-senate,2012 California Senate: Emken vs. Feinstein,5.1,Likely Voters,1,Other,,1.0,508,CA
2012,2012-10-15,2012-senate,2012 California Senate: Emken vs. Feinstein,5.1,Likely Voters,1,Emken,Rep,34.0,508,CA
2012,2012-10-15,2012-senate,2012 California Senate: Emken vs. Feinstein,5.1,Likely Voters,1,Undecided,,5.0,508,CA
2012,2012-10-15,2012-senate,2012 California Senate: Emken vs. Feinstein,5.1,Likely Voters,1,Feinstein,Dem,60.0,508,CA
2012,2012-10-11,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,39.0,1169,CA
2012,2012-10-11,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,58.0,1169,CA
2012,2012-10-11,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Undecided,,1.0,1169,CA
2012,2012-10-11,2012-president,2012 California President: Romney vs. Obama,3.5,Likely Voters,1,Other,,2.0,1169,CA
2012,2012-10-11,2012-senate,2012 California Senate: Emken vs. Feinstein,3.5,Likely Voters,1,Feinstein,Dem,55.0,1134,CA
2012,2012-10-11,2012-senate,2012 California Senate: Emken vs. Feinstein,3.5,Likely Voters,1,Undecided,,10.0,1134,CA
2012,2012-10-11,2012-senate,2012 California Senate: Emken vs. Feinstein,3.5,Likely Voters,1,Emken,Rep,35.0,1134,CA
2012,2012-10-10,2012-senate,2012 California Senate: Emken vs. Feinstein,3.4,Likely Voters,1,Feinstein,Dem,48.0,830,CA
2012,2012-10-10,2012-senate,2012 California Senate: Emken vs. Feinstein,3.4,Likely Voters,1,Undecided,,21.0,830,CA
2012,2012-10-10,2012-senate,2012 California Senate: Emken vs. Feinstein,3.4,Likely Voters,1,Emken,Rep,31.0,830,CA
2012,2012-10-10,2012-president,2012 California President: Romney vs. Obama,3.4,Likely Voters,1,Obama,Dem,54.0,830,CA
2012,2012-10-10,2012-president,2012 California President: Romney vs. Obama,3.4,Likely Voters,1,Undecided,,9.0,830,CA
2012,2012-10-10,2012-president,2012 California President: Romney vs. Obama,3.4,Likely Voters,1,Other,,4.0,830,CA
2012,2012-10-10,2012-president,2012 California President: Romney vs. Obama,3.4,Likely Voters,1,Romney,Rep,33.0,830,CA
2012,2012-10-09,2012-president,2012 California President: Romney vs. Obama,4.3,Likely Voters,1,Obama,Dem,53.0,539,CA
2012,2012-10-09,2012-president,2012 California President: Romney vs. Obama,4.3,Likely Voters,1,Undecided,,4.0,539,CA
2012,2012-10-09,2012-president,2012 California President: Romney vs. Obama,4.3,Likely Voters,1,Other,,4.0,539,CA
2012,2012-10-09,2012-president,2012 California President: Romney vs. Obama,4.3,Likely Voters,1,Romney,Rep,39.0,539,CA
2012,2012-10-09,2012-senate,2012 California Senate: Emken vs. Feinstein,4.3,Likely Voters,1,Feinstein,Dem,54.0,539,CA
2012,2012-10-09,2012-senate,2012 California Senate: Emken vs. Feinstein,4.3,Likely Voters,1,Undecided,,10.0,539,CA
2012,2012-10-09,2012-senate,2012 California Senate: Emken vs. Feinstein,4.3,Likely Voters,1,Emken,Rep,35.0,539,CA
2012,2012-09-16,2012-president,2012 California President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,39.0,995,CA
2012,2012-09-16,2012-president,2012 California President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,53.0,995,CA
2012,2012-09-16,2012-president,2012 California President: Romney vs. Obama,4.4,Likely Voters,1,Undecided,,6.0,995,CA
2012,2012-09-16,2012-president,2012 California President: Romney vs. Obama,4.4,Likely Voters,1,Other,,2.0,995,CA
2012,2012-09-16,obama-job-approval,California: Obama Job Approval,3.5,Adults,1,Approve,,60.0,2003,CA
2012,2012-09-16,obama-job-approval,California: Obama Job Approval,3.5,Adults,1,Disapprove,,37.0,2003,CA
2012,2012-09-16,obama-job-approval,California: Obama Job Approval,3.5,Adults,1,Undecided,,2.0,2003,CA
2012,2012-10-14,2012-president,2012 Arkansas President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,58.0,642,AR
2012,2012-10-14,2012-president,2012 Arkansas President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,11.0,642,AR
2012,2012-10-14,2012-president,2012 Arkansas President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,31.0,642,AR
2012,2012-10-14,obama-job-approval,Arkansas: Obama Job Approval,3.5,Adults,1,Approve,,34.0,800,AR
2012,2012-10-14,obama-job-approval,Arkansas: Obama Job Approval,3.5,Adults,1,Disapprove,,59.0,800,AR
2012,2012-10-14,obama-job-approval,Arkansas: Obama Job Approval,3.5,Adults,1,Undecided,,8.0,800,AR
2012,2012-09-17,2012-president,2012 Arkansas President: Romney vs. Obama,2.0,Likely Voters,1,Romney,Rep,56.0,2228,AR
2012,2012-09-17,2012-president,2012 Arkansas President: Romney vs. Obama,2.0,Likely Voters,1,Undecided,,7.0,2228,AR
2012,2012-09-17,2012-president,2012 Arkansas President: Romney vs. Obama,2.0,Likely Voters,1,Obama,Dem,35.0,2228,AR
2012,2012-03-26,2012-president,2012 Arkansas President: Romney vs. Obama,3.6,Likely Voters,1,Romney,Rep,57.0,759,AR
2012,2012-03-26,2012-president,2012 Arkansas President: Romney vs. Obama,3.6,Likely Voters,1,Undecided,,11.0,759,AR
2012,2012-03-26,2012-president,2012 Arkansas President: Romney vs. Obama,3.6,Likely Voters,1,Obama,Dem,33.0,759,AR
2012,2012-03-26,obama-job-approval,Arkansas: Obama Job Approval,3.6,Likely Voters,1,Approve,,32.0,759,AR
2012,2012-03-26,obama-job-approval,Arkansas: Obama Job Approval,3.6,Likely Voters,1,Disapprove,,64.0,759,AR
2012,2012-03-26,obama-job-approval,Arkansas: Obama Job Approval,3.6,Likely Voters,1,Undecided,,5.0,759,AR
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,46.0,454,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,53.0,454,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,,Likely Voters,1,Other,,1.0,454,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Thompson,Rep,48.0,422,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Baldwin,Dem,50.0,422,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Other,,2.0,422,WI
2012,2012-10-30,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Other,,1.0,1000,WI
2012,2012-10-30,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,48.0,1000,WI
2012,2012-10-30,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1000,WI
2012,2012-10-30,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,2.0,1000,WI
2012,2012-10-30,obama-job-approval,Wisconsin: Obama Job Approval,3.0,Likely Voters,1,Undecided,,1.0,1000,WI
2012,2012-10-30,obama-job-approval,Wisconsin: Obama Job Approval,3.0,Likely Voters,1,Approve,,52.0,1000,WI
2012,2012-10-30,obama-job-approval,Wisconsin: Obama Job Approval,3.0,Likely Voters,1,Disapprove,,47.0,1000,WI
2012,2012-10-30,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Thompson,Rep,48.0,1000,WI
2012,2012-10-30,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Baldwin,Dem,47.0,1000,WI
2012,2012-10-30,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Undecided,,4.0,1000,WI
2012,2012-10-30,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Other,,2.0,1000,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,3.1,Likely Voters,1,Romney,Rep,46.0,1225,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,3.1,Likely Voters,1,Obama,Dem,50.0,1225,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,3.1,Likely Voters,1,Undecided,,3.0,1225,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,3.1,Likely Voters,1,Other,,1.0,1225,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Baldwin,Dem,48.0,1194,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Thompson,Rep,47.0,1194,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,,Likely Voters,1,Undecided,,5.0,1194,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,2.8,Likely Voters,1,Undecided,,1.0,1256,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,2.8,Likely Voters,1,Obama,Dem,51.0,1256,WI
2012,2012-11-03,2012-president,2012 Wisconsin President: Romney vs. Obama,2.8,Likely Voters,1,Romney,Rep,48.0,1256,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,2.8,Likely Voters,1,Thompson,Rep,48.0,1256,WI
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,2.8,Likely Voters,1,Undecided,,2.0,1256,WI
